"","ID","del","m","n","b","cn","cp","cnp","cpn","g","rhop","rhon","Cnp"
"11466",11466,0.1,0.2,1,0.8,0.1,0.1,0.2,0.2,0.1,0,0.705,NA
"11467",11467,0.1,0.2,1,0.7,0.1,0.1,0.2,0.2,0.1,0,0.657,NA
"11468",11468,0.1,0.2,1,0.6,0.1,0.1,0.2,0.2,0.1,0,0.592,NA
"11469",11469,0.1,0.2,1,0.5,0.1,0.1,0.2,0.2,0.1,0,0.499,NA
"11470",11470,0.1,0.2,1,0.4,0.1,0.1,0.2,0.2,0.1,0,0.362,NA
"11471",11471,0.1,0.2,1,0.8,0.15,0.1,0.2,0.2,0.1,0,0.69,NA
"11472",11472,0.1,0.2,1,0.7,0.15,0.1,0.2,0.2,0.1,0,0.638,NA
"11473",11473,0.1,0.2,1,0.6,0.15,0.1,0.2,0.2,0.1,0,0.569,NA
"11474",11474,0.1,0.2,1,0.5,0.15,0.1,0.2,0.2,0.1,0,0.472,NA
"11475",11475,0.1,0.2,1,0.4,0.15,0.1,0.2,0.2,0.1,0,0.333,NA
"11476",11476,0.1,0.2,1,0.8,0.2,0.1,0.2,0.2,0.1,0,0.674,NA
"11477",11477,0.1,0.2,1,0.7,0.2,0.1,0.2,0.2,0.1,0,0.619,NA
"11478",11478,0.1,0.2,1,0.6,0.2,0.1,0.2,0.2,0.1,0,0.546,NA
"11479",11479,0.1,0.2,1,0.5,0.2,0.1,0.2,0.2,0.1,0,0.445,NA
"11480",11480,0.1,0.2,1,0.4,0.2,0.1,0.2,0.2,0.1,0,0.307,NA
"11481",11481,0.1,0.2,1,0.8,0.05,0.15,0.2,0.2,0.1,0,0.719,NA
"11482",11482,0.1,0.2,1,0.7,0.05,0.15,0.2,0.2,0.1,0,0.675,NA
"11483",11483,0.1,0.2,1,0.6,0.05,0.15,0.2,0.2,0.1,0,0.614,NA
"11484",11484,0.1,0.2,1,0.5,0.05,0.15,0.2,0.2,0.1,0,0.527,NA
"11485",11485,0.1,0.2,1,0.4,0.05,0.15,0.2,0.2,0.1,0,0.394,NA
"11486",11486,0.1,0.2,1,0.8,0.1,0.15,0.2,0.2,0.1,0,0.705,NA
"11487",11487,0.1,0.2,1,0.7,0.1,0.15,0.2,0.2,0.1,0,0.657,NA
"11488",11488,0.1,0.2,1,0.6,0.1,0.15,0.2,0.2,0.1,0,0.592,NA
"11489",11489,0.1,0.2,1,0.5,0.1,0.15,0.2,0.2,0.1,0,0.499,NA
"11490",11490,0.1,0.2,1,0.4,0.1,0.15,0.2,0.2,0.1,0,0.362,NA
"11491",11491,0.1,0.2,1,0.8,0.15,0.15,0.2,0.2,0.1,0,0.69,NA
"11492",11492,0.1,0.2,1,0.7,0.15,0.15,0.2,0.2,0.1,0,0.638,NA
"11493",11493,0.1,0.2,1,0.6,0.15,0.15,0.2,0.2,0.1,0,0.569,NA
"11494",11494,0.1,0.2,1,0.5,0.15,0.15,0.2,0.2,0.1,0,0.472,NA
"11495",11495,0.1,0.2,1,0.4,0.15,0.15,0.2,0.2,0.1,0,0.333,NA
"11496",11496,0.1,0.2,1,0.8,0.2,0.15,0.2,0.2,0.1,0,0.674,NA
"11497",11497,0.1,0.2,1,0.7,0.2,0.15,0.2,0.2,0.1,0,0.619,NA
"11498",11498,0.1,0.2,1,0.6,0.2,0.15,0.2,0.2,0.1,0,0.546,NA
"11499",11499,0.1,0.2,1,0.5,0.2,0.15,0.2,0.2,0.1,0,0.445,NA
"11500",11500,0.1,0.2,1,0.4,0.2,0.15,0.2,0.2,0.1,0,0.307,NA
"11501",11501,0.1,0.2,1,0.8,0.05,0.2,0.2,0.2,0.1,0,0.719,NA
"11502",11502,0.1,0.2,1,0.7,0.05,0.2,0.2,0.2,0.1,0,0.675,NA
"11503",11503,0.1,0.2,1,0.6,0.05,0.2,0.2,0.2,0.1,0,0.614,NA
"11504",11504,0.1,0.2,1,0.5,0.05,0.2,0.2,0.2,0.1,0,0.527,NA
"11505",11505,0.1,0.2,1,0.4,0.05,0.2,0.2,0.2,0.1,0,0.394,NA
"11506",11506,0.1,0.2,1,0.8,0.1,0.2,0.2,0.2,0.1,0,0.705,NA
"11507",11507,0.1,0.2,1,0.7,0.1,0.2,0.2,0.2,0.1,0,0.657,NA
"11508",11508,0.1,0.2,1,0.6,0.1,0.2,0.2,0.2,0.1,0,0.592,NA
"11509",11509,0.1,0.2,1,0.5,0.1,0.2,0.2,0.2,0.1,0,0.499,NA
"11510",11510,0.1,0.2,1,0.4,0.1,0.2,0.2,0.2,0.1,0,0.362,NA
"11511",11511,0.1,0.2,1,0.8,0.15,0.2,0.2,0.2,0.1,0,0.69,NA
"11512",11512,0.1,0.2,1,0.7,0.15,0.2,0.2,0.2,0.1,0,0.638,NA
"11513",11513,0.1,0.2,1,0.6,0.15,0.2,0.2,0.2,0.1,0,0.569,NA
"11514",11514,0.1,0.2,1,0.5,0.15,0.2,0.2,0.2,0.1,0,0.472,NA
"11515",11515,0.1,0.2,1,0.4,0.15,0.2,0.2,0.2,0.1,0,0.333,NA
"11516",11516,0.1,0.2,1,0.8,0.2,0.2,0.2,0.2,0.1,0,0.674,NA
"11517",11517,0.1,0.2,1,0.7,0.2,0.2,0.2,0.2,0.1,0,0.619,NA
"11518",11518,0.1,0.2,1,0.6,0.2,0.2,0.2,0.2,0.1,0,0.546,NA
"11519",11519,0.1,0.2,1,0.5,0.2,0.2,0.2,0.2,0.1,0,0.445,NA
"11520",11520,0.1,0.2,1,0.4,0.2,0.2,0.2,0.2,0.1,0,0.307,NA
"11521",11521,0.1,0.2,1,0.8,0.05,0.05,0.05,0.25,0.1,0,0.719,NA
"11522",11522,0.1,0.2,1,0.7,0.05,0.05,0.05,0.25,0.1,0,0.675,NA
"11523",11523,0.1,0.2,1,0.6,0.05,0.05,0.05,0.25,0.1,0,0.614,NA
"11524",11524,0.1,0.2,1,0.5,0.05,0.05,0.05,0.25,0.1,0,0.527,NA
"11525",11525,0.1,0.2,1,0.4,0.05,0.05,0.05,0.25,0.1,0,0.394,NA
"11526",11526,0.1,0.2,1,0.8,0.1,0.05,0.05,0.25,0.1,0.675,0,NA
"11527",11527,0.1,0.2,1,0.7,0.1,0.05,0.05,0.25,0.1,0.003,0.654,0.509683995922528
"11528",11528,0.1,0.2,1,0.6,0.1,0.05,0.05,0.25,0.1,0,0.592,NA
"11529",11529,0.1,0.2,1,0.5,0.1,0.05,0.05,0.25,0.1,0,0.499,NA
"11530",11530,0.1,0.2,1,0.4,0.1,0.05,0.05,0.25,0.1,0,0.362,NA
"11531",11531,0.1,0.2,1,0.8,0.15,0.05,0.05,0.25,0.1,0.675,0,NA
"11532",11532,0.1,0.2,1,0.7,0.15,0.05,0.05,0.25,0.1,0.614,0,NA
"11533",11533,0.1,0.2,1,0.6,0.15,0.05,0.05,0.25,0.1,0.527,0,NA
"11534",11534,0.1,0.2,1,0.5,0.15,0.05,0.05,0.25,0.1,0,0.472,NA
"11535",11535,0.1,0.2,1,0.4,0.15,0.05,0.05,0.25,0.1,0,0.333,NA
"11536",11536,0.1,0.2,1,0.8,0.2,0.05,0.05,0.25,0.1,0.675,0,NA
"11537",11537,0.1,0.2,1,0.7,0.2,0.05,0.05,0.25,0.1,0.614,0,NA
"11538",11538,0.1,0.2,1,0.6,0.2,0.05,0.05,0.25,0.1,0.527,0,NA
"11539",11539,0.1,0.2,1,0.5,0.2,0.05,0.05,0.25,0.1,0.119,0.318,0.687067279742085
"11540",11540,0.1,0.2,1,0.4,0.2,0.05,0.05,0.25,0.1,0,0.307,NA
"11541",11541,0.1,0.2,1,0.8,0.05,0.1,0.05,0.25,0.1,0,0.719,NA
"11542",11542,0.1,0.2,1,0.7,0.05,0.1,0.05,0.25,0.1,0,0.675,NA
"11543",11543,0.1,0.2,1,0.6,0.05,0.1,0.05,0.25,0.1,0,0.614,NA
"11544",11544,0.1,0.2,1,0.5,0.05,0.1,0.05,0.25,0.1,0,0.527,NA
"11545",11545,0.1,0.2,1,0.4,0.05,0.1,0.05,0.25,0.1,0,0.394,NA
"11546",11546,0.1,0.2,1,0.8,0.1,0.1,0.05,0.25,0.1,0.507,0.163,0.713931341585896
"11547",11547,0.1,0.2,1,0.7,0.1,0.1,0.05,0.25,0.1,0.001,0.656,0
"11548",11548,0.1,0.2,1,0.6,0.1,0.1,0.05,0.25,0.1,0,0.592,NA
"11549",11549,0.1,0.2,1,0.5,0.1,0.1,0.05,0.25,0.1,0,0.499,NA
"11550",11550,0.1,0.2,1,0.4,0.1,0.1,0.05,0.25,0.1,0,0.362,NA
"11551",11551,0.1,0.2,1,0.8,0.15,0.1,0.05,0.25,0.1,0.656,0.001,0
"11552",11552,0.1,0.2,1,0.7,0.15,0.1,0.05,0.25,0.1,0.517,0.084,0.713825181910288
"11553",11553,0.1,0.2,1,0.6,0.15,0.1,0.05,0.25,0.1,0.174,0.379,0.697540411852121
"11554",11554,0.1,0.2,1,0.5,0.15,0.1,0.05,0.25,0.1,0,0.472,NA
"11555",11555,0.1,0.2,1,0.4,0.15,0.1,0.05,0.25,0.1,0,0.333,NA
"11556",11556,0.1,0.2,1,0.8,0.2,0.1,0.05,0.25,0.1,0.657,0,NA
"11557",11557,0.1,0.2,1,0.7,0.2,0.1,0.05,0.25,0.1,0.557,0.039,0.690512360171247
"11558",11558,0.1,0.2,1,0.6,0.2,0.1,0.05,0.25,0.1,0.338,0.19,0.700716287760822
"11559",11559,0.1,0.2,1,0.5,0.2,0.1,0.05,0.25,0.1,0.055,0.387,0.704721634954193
"11560",11560,0.1,0.2,1,0.4,0.2,0.1,0.05,0.25,0.1,0,0.307,NA
"11561",11561,0.1,0.2,1,0.8,0.05,0.15,0.05,0.25,0.1,0,0.719,NA
"11562",11562,0.1,0.2,1,0.7,0.05,0.15,0.05,0.25,0.1,0,0.675,NA
"11563",11563,0.1,0.2,1,0.6,0.05,0.15,0.05,0.25,0.1,0,0.614,NA
"11564",11564,0.1,0.2,1,0.5,0.05,0.15,0.05,0.25,0.1,0,0.527,NA
"11565",11565,0.1,0.2,1,0.4,0.05,0.15,0.05,0.25,0.1,0,0.394,NA
"11566",11566,0.1,0.2,1,0.8,0.1,0.15,0.05,0.25,0.1,0.063,0.638,0.721500721500722
"11567",11567,0.1,0.2,1,0.7,0.1,0.15,0.05,0.25,0.1,0.001,0.657,0
"11568",11568,0.1,0.2,1,0.6,0.1,0.15,0.05,0.25,0.1,0,0.592,NA
"11569",11569,0.1,0.2,1,0.5,0.1,0.15,0.05,0.25,0.1,0,0.499,NA
"11570",11570,0.1,0.2,1,0.4,0.1,0.15,0.05,0.25,0.1,0,0.362,NA
"11571",11571,0.1,0.2,1,0.8,0.15,0.15,0.05,0.25,0.1,0.375,0.295,0.72316384180791
"11572",11572,0.1,0.2,1,0.7,0.15,0.15,0.05,0.25,0.1,0.246,0.376,0.713544369486248
"11573",11573,0.1,0.2,1,0.6,0.15,0.15,0.05,0.25,0.1,0.084,0.477,0.698812019566737
"11574",11574,0.1,0.2,1,0.5,0.15,0.15,0.05,0.25,0.1,0,0.472,NA
"11575",11575,0.1,0.2,1,0.4,0.15,0.15,0.05,0.25,0.1,0,0.333,NA
"11576",11576,0.1,0.2,1,0.8,0.2,0.15,0.05,0.25,0.1,0.468,0.192,0.712250712250712
"11577",11577,0.1,0.2,1,0.7,0.2,0.15,0.05,0.25,0.1,0.359,0.247,0.71047556753465
"11578",11578,0.1,0.2,1,0.6,0.2,0.15,0.05,0.25,0.1,0.218,0.317,0.694585130090007
"11579",11579,0.1,0.2,1,0.5,0.2,0.15,0.05,0.25,0.1,0.035,0.407,0.702000702000702
"11580",11580,0.1,0.2,1,0.4,0.2,0.15,0.05,0.25,0.1,0,0.307,NA
"11581",11581,0.1,0.2,1,0.8,0.05,0.2,0.05,0.25,0.1,0,0.719,NA
"11582",11582,0.1,0.2,1,0.7,0.05,0.2,0.05,0.25,0.1,0,0.675,NA
"11583",11583,0.1,0.2,1,0.6,0.05,0.2,0.05,0.25,0.1,0,0.614,NA
"11584",11584,0.1,0.2,1,0.5,0.05,0.2,0.05,0.25,0.1,0,0.527,NA
"11585",11585,0.1,0.2,1,0.4,0.05,0.2,0.05,0.25,0.1,0,0.394,NA
"11586",11586,0.1,0.2,1,0.8,0.1,0.2,0.05,0.25,0.1,0.032,0.671,0.698584202682563
"11587",11587,0.1,0.2,1,0.7,0.1,0.2,0.05,0.25,0.1,0,0.657,NA
"11588",11588,0.1,0.2,1,0.6,0.1,0.2,0.05,0.25,0.1,0,0.592,NA
"11589",11589,0.1,0.2,1,0.5,0.1,0.2,0.05,0.25,0.1,0,0.499,NA
"11590",11590,0.1,0.2,1,0.4,0.1,0.2,0.05,0.25,0.1,0,0.362,NA
"11591",11591,0.1,0.2,1,0.8,0.15,0.2,0.05,0.25,0.1,0.243,0.435,0.718982072749633
"11592",11592,0.1,0.2,1,0.7,0.15,0.2,0.05,0.25,0.1,0.161,0.467,0.704909093327304
"11593",11593,0.1,0.2,1,0.6,0.15,0.2,0.05,0.25,0.1,0.055,0.509,0.714413288087158
"11594",11594,0.1,0.2,1,0.5,0.15,0.2,0.05,0.25,0.1,0,0.472,NA
"11595",11595,0.1,0.2,1,0.4,0.15,0.2,0.05,0.25,0.1,0,0.333,NA
"11596",11596,0.1,0.2,1,0.8,0.2,0.2,0.05,0.25,0.1,0.344,0.32,0.71765988372093
"11597",11597,0.1,0.2,1,0.7,0.2,0.2,0.05,0.25,0.1,0.264,0.345,0.713658322353975
"11598",11598,0.1,0.2,1,0.6,0.2,0.2,0.05,0.25,0.1,0.161,0.377,0.691961711451966
"11599",11599,0.1,0.2,1,0.5,0.2,0.2,0.05,0.25,0.1,0.026,0.417,0.645637336284818
"11600",11600,0.1,0.2,1,0.4,0.2,0.2,0.05,0.25,0.1,0,0.307,NA
"11601",11601,0.1,0.2,1,0.8,0.05,0.05,0.1,0.25,0.1,0,0.719,NA
"11602",11602,0.1,0.2,1,0.7,0.05,0.05,0.1,0.25,0.1,0,0.675,NA
"11603",11603,0.1,0.2,1,0.6,0.05,0.05,0.1,0.25,0.1,0,0.614,NA
"11604",11604,0.1,0.2,1,0.5,0.05,0.05,0.1,0.25,0.1,0,0.527,NA
"11605",11605,0.1,0.2,1,0.4,0.05,0.05,0.1,0.25,0.1,0,0.394,NA
"11606",11606,0.1,0.2,1,0.8,0.1,0.05,0.1,0.25,0.1,0,0.705,NA
"11607",11607,0.1,0.2,1,0.7,0.1,0.05,0.1,0.25,0.1,0,0.657,NA
"11608",11608,0.1,0.2,1,0.6,0.1,0.05,0.1,0.25,0.1,0,0.592,NA
"11609",11609,0.1,0.2,1,0.5,0.1,0.05,0.1,0.25,0.1,0,0.499,NA
"11610",11610,0.1,0.2,1,0.4,0.1,0.05,0.1,0.25,0.1,0,0.362,NA
"11611",11611,0.1,0.2,1,0.8,0.15,0.05,0.1,0.25,0.1,0.675,0,NA
"11612",11612,0.1,0.2,1,0.7,0.15,0.05,0.1,0.25,0.1,0,0.638,NA
"11613",11613,0.1,0.2,1,0.6,0.15,0.05,0.1,0.25,0.1,0,0.569,NA
"11614",11614,0.1,0.2,1,0.5,0.15,0.05,0.1,0.25,0.1,0,0.472,NA
"11615",11615,0.1,0.2,1,0.4,0.15,0.05,0.1,0.25,0.1,0,0.333,NA
"11616",11616,0.1,0.2,1,0.8,0.2,0.05,0.1,0.25,0.1,0.675,0,NA
"11617",11617,0.1,0.2,1,0.7,0.2,0.05,0.1,0.25,0.1,0.614,0,NA
"11618",11618,0.1,0.2,1,0.6,0.2,0.05,0.1,0.25,0.1,0.527,0,NA
"11619",11619,0.1,0.2,1,0.5,0.2,0.05,0.1,0.25,0.1,0,0.445,NA
"11620",11620,0.1,0.2,1,0.4,0.2,0.05,0.1,0.25,0.1,0,0.307,NA
"11621",11621,0.1,0.2,1,0.8,0.05,0.1,0.1,0.25,0.1,0,0.719,NA
"11622",11622,0.1,0.2,1,0.7,0.05,0.1,0.1,0.25,0.1,0,0.675,NA
"11623",11623,0.1,0.2,1,0.6,0.05,0.1,0.1,0.25,0.1,0,0.614,NA
"11624",11624,0.1,0.2,1,0.5,0.05,0.1,0.1,0.25,0.1,0,0.527,NA
"11625",11625,0.1,0.2,1,0.4,0.05,0.1,0.1,0.25,0.1,0,0.394,NA
"11626",11626,0.1,0.2,1,0.8,0.1,0.1,0.1,0.25,0.1,0,0.705,NA
"11627",11627,0.1,0.2,1,0.7,0.1,0.1,0.1,0.25,0.1,0,0.657,NA
"11628",11628,0.1,0.2,1,0.6,0.1,0.1,0.1,0.25,0.1,0,0.592,NA
"11629",11629,0.1,0.2,1,0.5,0.1,0.1,0.1,0.25,0.1,0,0.499,NA
"11630",11630,0.1,0.2,1,0.4,0.1,0.1,0.1,0.25,0.1,0,0.362,NA
"11631",11631,0.1,0.2,1,0.8,0.15,0.1,0.1,0.25,0.1,0.147,0.536,0.723423697837344
"11632",11632,0.1,0.2,1,0.7,0.15,0.1,0.1,0.25,0.1,0,0.638,NA
"11633",11633,0.1,0.2,1,0.6,0.15,0.1,0.1,0.25,0.1,0,0.569,NA
"11634",11634,0.1,0.2,1,0.5,0.15,0.1,0.1,0.25,0.1,0,0.472,NA
"11635",11635,0.1,0.2,1,0.4,0.15,0.1,0.1,0.25,0.1,0,0.333,NA
"11636",11636,0.1,0.2,1,0.8,0.2,0.1,0.1,0.25,0.1,0.656,0.001,0
"11637",11637,0.1,0.2,1,0.7,0.2,0.1,0.1,0.25,0.1,0.501,0.098,0.71285999429712
"11638",11638,0.1,0.2,1,0.6,0.2,0.1,0.1,0.25,0.1,0.085,0.457,0.695070150598532
"11639",11639,0.1,0.2,1,0.5,0.2,0.1,0.1,0.25,0.1,0,0.445,NA
"11640",11640,0.1,0.2,1,0.4,0.2,0.1,0.1,0.25,0.1,0,0.307,NA
"11641",11641,0.1,0.2,1,0.8,0.05,0.15,0.1,0.25,0.1,0,0.719,NA
"11642",11642,0.1,0.2,1,0.7,0.05,0.15,0.1,0.25,0.1,0,0.675,NA
"11643",11643,0.1,0.2,1,0.6,0.05,0.15,0.1,0.25,0.1,0,0.614,NA
"11644",11644,0.1,0.2,1,0.5,0.05,0.15,0.1,0.25,0.1,0,0.527,NA
"11645",11645,0.1,0.2,1,0.4,0.05,0.15,0.1,0.25,0.1,0,0.394,NA
"11646",11646,0.1,0.2,1,0.8,0.1,0.15,0.1,0.25,0.1,0,0.705,NA
"11647",11647,0.1,0.2,1,0.7,0.1,0.15,0.1,0.25,0.1,0,0.657,NA
"11648",11648,0.1,0.2,1,0.6,0.1,0.15,0.1,0.25,0.1,0,0.592,NA
"11649",11649,0.1,0.2,1,0.5,0.1,0.15,0.1,0.25,0.1,0,0.499,NA
"11650",11650,0.1,0.2,1,0.4,0.1,0.15,0.1,0.25,0.1,0,0.362,NA
"11651",11651,0.1,0.2,1,0.8,0.15,0.15,0.1,0.25,0.1,0.024,0.664,0.753012048192771
"11652",11652,0.1,0.2,1,0.7,0.15,0.15,0.1,0.25,0.1,0,0.638,NA
"11653",11653,0.1,0.2,1,0.6,0.15,0.15,0.1,0.25,0.1,0,0.569,NA
"11654",11654,0.1,0.2,1,0.5,0.15,0.15,0.1,0.25,0.1,0,0.472,NA
"11655",11655,0.1,0.2,1,0.4,0.15,0.15,0.1,0.25,0.1,0,0.333,NA
"11656",11656,0.1,0.2,1,0.8,0.2,0.15,0.1,0.25,0.1,0.357,0.307,0.720809496437011
"11657",11657,0.1,0.2,1,0.7,0.2,0.15,0.1,0.25,0.1,0.217,0.394,0.713466981683782
"11658",11658,0.1,0.2,1,0.6,0.2,0.15,0.1,0.25,0.1,0.038,0.506,0.676097358019555
"11659",11659,0.1,0.2,1,0.5,0.2,0.15,0.1,0.25,0.1,0,0.445,NA
"11660",11660,0.1,0.2,1,0.4,0.2,0.15,0.1,0.25,0.1,0,0.307,NA
"11661",11661,0.1,0.2,1,0.8,0.05,0.2,0.1,0.25,0.1,0,0.719,NA
"11662",11662,0.1,0.2,1,0.7,0.05,0.2,0.1,0.25,0.1,0,0.675,NA
"11663",11663,0.1,0.2,1,0.6,0.05,0.2,0.1,0.25,0.1,0,0.614,NA
"11664",11664,0.1,0.2,1,0.5,0.05,0.2,0.1,0.25,0.1,0,0.527,NA
"11665",11665,0.1,0.2,1,0.4,0.05,0.2,0.1,0.25,0.1,0,0.394,NA
"11666",11666,0.1,0.2,1,0.8,0.1,0.2,0.1,0.25,0.1,0,0.705,NA
"11667",11667,0.1,0.2,1,0.7,0.1,0.2,0.1,0.25,0.1,0,0.657,NA
"11668",11668,0.1,0.2,1,0.6,0.1,0.2,0.1,0.25,0.1,0,0.592,NA
"11669",11669,0.1,0.2,1,0.5,0.1,0.2,0.1,0.25,0.1,0,0.499,NA
"11670",11670,0.1,0.2,1,0.4,0.1,0.2,0.1,0.25,0.1,0,0.362,NA
"11671",11671,0.1,0.2,1,0.8,0.15,0.2,0.1,0.25,0.1,0.013,0.676,0.682749203459263
"11672",11672,0.1,0.2,1,0.7,0.15,0.2,0.1,0.25,0.1,0,0.638,NA
"11673",11673,0.1,0.2,1,0.6,0.15,0.2,0.1,0.25,0.1,0,0.569,NA
"11674",11674,0.1,0.2,1,0.5,0.15,0.2,0.1,0.25,0.1,0,0.472,NA
"11675",11675,0.1,0.2,1,0.4,0.15,0.2,0.1,0.25,0.1,0,0.333,NA
"11676",11676,0.1,0.2,1,0.8,0.2,0.2,0.1,0.25,0.1,0.227,0.441,0.719230423446912
"11677",11677,0.1,0.2,1,0.7,0.2,0.2,0.1,0.25,0.1,0.138,0.476,0.715503592741444
"11678",11678,0.1,0.2,1,0.6,0.2,0.2,0.1,0.25,0.1,0.024,0.52,0.721153846153846
"11679",11679,0.1,0.2,1,0.5,0.2,0.2,0.1,0.25,0.1,0,0.445,NA
"11680",11680,0.1,0.2,1,0.4,0.2,0.2,0.1,0.25,0.1,0,0.307,NA
"11681",11681,0.1,0.2,1,0.8,0.05,0.05,0.15,0.25,0.1,0,0.719,NA
"11682",11682,0.1,0.2,1,0.7,0.05,0.05,0.15,0.25,0.1,0,0.675,NA
"11683",11683,0.1,0.2,1,0.6,0.05,0.05,0.15,0.25,0.1,0,0.614,NA
"11684",11684,0.1,0.2,1,0.5,0.05,0.05,0.15,0.25,0.1,0,0.527,NA
"11685",11685,0.1,0.2,1,0.4,0.05,0.05,0.15,0.25,0.1,0,0.394,NA
"11686",11686,0.1,0.2,1,0.8,0.1,0.05,0.15,0.25,0.1,0,0.705,NA
"11687",11687,0.1,0.2,1,0.7,0.1,0.05,0.15,0.25,0.1,0,0.657,NA
"11688",11688,0.1,0.2,1,0.6,0.1,0.05,0.15,0.25,0.1,0,0.592,NA
"11689",11689,0.1,0.2,1,0.5,0.1,0.05,0.15,0.25,0.1,0,0.499,NA
"11690",11690,0.1,0.2,1,0.4,0.1,0.05,0.15,0.25,0.1,0,0.362,NA
"11691",11691,0.1,0.2,1,0.8,0.15,0.05,0.15,0.25,0.1,0,0.69,NA
"11692",11692,0.1,0.2,1,0.7,0.15,0.05,0.15,0.25,0.1,0,0.638,NA
"11693",11693,0.1,0.2,1,0.6,0.15,0.05,0.15,0.25,0.1,0,0.569,NA
"11694",11694,0.1,0.2,1,0.5,0.15,0.05,0.15,0.25,0.1,0,0.472,NA
"11695",11695,0.1,0.2,1,0.4,0.15,0.05,0.15,0.25,0.1,0,0.333,NA
"11696",11696,0.1,0.2,1,0.8,0.2,0.05,0.15,0.25,0.1,0.675,0,NA
"11697",11697,0.1,0.2,1,0.7,0.2,0.05,0.15,0.25,0.1,0,0.619,NA
"11698",11698,0.1,0.2,1,0.6,0.2,0.05,0.15,0.25,0.1,0,0.546,NA
"11699",11699,0.1,0.2,1,0.5,0.2,0.05,0.15,0.25,0.1,0,0.445,NA
"11700",11700,0.1,0.2,1,0.4,0.2,0.05,0.15,0.25,0.1,0,0.307,NA
"11701",11701,0.1,0.2,1,0.8,0.05,0.1,0.15,0.25,0.1,0,0.719,NA
"11702",11702,0.1,0.2,1,0.7,0.05,0.1,0.15,0.25,0.1,0,0.675,NA
"11703",11703,0.1,0.2,1,0.6,0.05,0.1,0.15,0.25,0.1,0,0.614,NA
"11704",11704,0.1,0.2,1,0.5,0.05,0.1,0.15,0.25,0.1,0,0.527,NA
"11705",11705,0.1,0.2,1,0.4,0.05,0.1,0.15,0.25,0.1,0,0.394,NA
"11706",11706,0.1,0.2,1,0.8,0.1,0.1,0.15,0.25,0.1,0,0.705,NA
"11707",11707,0.1,0.2,1,0.7,0.1,0.1,0.15,0.25,0.1,0,0.657,NA
"11708",11708,0.1,0.2,1,0.6,0.1,0.1,0.15,0.25,0.1,0,0.592,NA
"11709",11709,0.1,0.2,1,0.5,0.1,0.1,0.15,0.25,0.1,0,0.499,NA
"11710",11710,0.1,0.2,1,0.4,0.1,0.1,0.15,0.25,0.1,0,0.362,NA
"11711",11711,0.1,0.2,1,0.8,0.15,0.1,0.15,0.25,0.1,0,0.69,NA
"11712",11712,0.1,0.2,1,0.7,0.15,0.1,0.15,0.25,0.1,0,0.638,NA
"11713",11713,0.1,0.2,1,0.6,0.15,0.1,0.15,0.25,0.1,0,0.569,NA
"11714",11714,0.1,0.2,1,0.5,0.15,0.1,0.15,0.25,0.1,0,0.472,NA
"11715",11715,0.1,0.2,1,0.4,0.15,0.1,0.15,0.25,0.1,0,0.333,NA
"11716",11716,0.1,0.2,1,0.8,0.2,0.1,0.15,0.25,0.1,0.015,0.659,0.708143651997977
"11717",11717,0.1,0.2,1,0.7,0.2,0.1,0.15,0.25,0.1,0,0.619,NA
"11718",11718,0.1,0.2,1,0.6,0.2,0.1,0.15,0.25,0.1,0,0.546,NA
"11719",11719,0.1,0.2,1,0.5,0.2,0.1,0.15,0.25,0.1,0,0.445,NA
"11720",11720,0.1,0.2,1,0.4,0.2,0.1,0.15,0.25,0.1,0,0.307,NA
"11721",11721,0.1,0.2,1,0.8,0.05,0.15,0.15,0.25,0.1,0,0.719,NA
"11722",11722,0.1,0.2,1,0.7,0.05,0.15,0.15,0.25,0.1,0,0.675,NA
"11723",11723,0.1,0.2,1,0.6,0.05,0.15,0.15,0.25,0.1,0,0.614,NA
"11724",11724,0.1,0.2,1,0.5,0.05,0.15,0.15,0.25,0.1,0,0.527,NA
"11725",11725,0.1,0.2,1,0.4,0.05,0.15,0.15,0.25,0.1,0,0.394,NA
"11726",11726,0.1,0.2,1,0.8,0.1,0.15,0.15,0.25,0.1,0,0.705,NA
"11727",11727,0.1,0.2,1,0.7,0.1,0.15,0.15,0.25,0.1,0,0.657,NA
"11728",11728,0.1,0.2,1,0.6,0.1,0.15,0.15,0.25,0.1,0,0.592,NA
"11729",11729,0.1,0.2,1,0.5,0.1,0.15,0.15,0.25,0.1,0,0.499,NA
"11730",11730,0.1,0.2,1,0.4,0.1,0.15,0.15,0.25,0.1,0,0.362,NA
"11731",11731,0.1,0.2,1,0.8,0.15,0.15,0.15,0.25,0.1,0,0.69,NA
"11732",11732,0.1,0.2,1,0.7,0.15,0.15,0.15,0.25,0.1,0,0.638,NA
"11733",11733,0.1,0.2,1,0.6,0.15,0.15,0.15,0.25,0.1,0,0.569,NA
"11734",11734,0.1,0.2,1,0.5,0.15,0.15,0.15,0.25,0.1,0,0.472,NA
"11735",11735,0.1,0.2,1,0.4,0.15,0.15,0.15,0.25,0.1,0,0.333,NA
"11736",11736,0.1,0.2,1,0.8,0.2,0.15,0.15,0.25,0.1,0.005,0.669,0.896860986547085
"11737",11737,0.1,0.2,1,0.7,0.2,0.15,0.15,0.25,0.1,0,0.619,NA
"11738",11738,0.1,0.2,1,0.6,0.2,0.15,0.15,0.25,0.1,0,0.546,NA
